"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-03","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-04","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-05","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-06","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-07","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-08","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-09","0.24"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-10","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-11","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-12","0.00"
"US1FLHB0187","RUSKIN 6.2 ENE, FL US","27.7639884","-82.3441468","18.0","2023-09-13","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-08-27","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-08-28","0.31"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-08-29","0.01"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-08-30","2.09"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-08-31","1.65"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-01","0.20"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-02","0.06"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-03","0.01"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-04","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-05","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-06","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-07","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-08","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-09","0.04"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-10","0.01"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-11","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-12","0.00"
"US1FLHB0186","TEMPLE TERRACE 7.8 NE, FL US","28.135105","-82.309901","15.2","2023-09-13","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-08-27","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-08-28","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-08-29","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-08-30","2.54"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-08-31","1.41"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-01","0.04"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-02","0.59"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-03","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-04","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-05","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-06","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-07","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-08","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-09","0.45"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-10","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-11","0.00"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-12","0.14"
"US1FLHB0181","RUSKIN 3.9 ENE, FL US","27.737448","-82.371593","14.6","2023-09-13","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-08-27","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-08-28","0.36"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-08-29","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-08-31",
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-01","0.33"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-02","2.54"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-03","0.02"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-04","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-05","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-06","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-07","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-08","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-09","0.05"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-10","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-11","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-12","0.00"
"US1FLHB0180","THONOTOSASSA 2.3 ESE, FL US","28.05435","-82.26574","24.4","2023-09-13","0.02"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-08-27","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-08-29","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-08-30","1.52"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-08-31","1.43"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-01","0.05"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-02","0.98"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-03","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-04","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-05","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-06","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-07","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-08","0.02"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-09","0.28"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-10","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-11","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-12","0.00"
"US1FLHB0183","SUN CITY CENTER 0.5 ENE, FL US","27.724578","-82.344519","16.2","2023-09-13","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-08-27","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-08-28","0.04"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-08-29","0.11"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-08-30","1.44"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-08-31","1.29"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-01","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-02","0.23"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-03","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-04","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-05","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-06","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-07","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-08","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-09","0.08"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-10","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-11","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-12","0.00"
"US1FLHB0182","PLANT CITY 1.2 SW, FL US","27.994605","-82.144176","37.8","2023-09-13","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-08-27","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-08-28","0.45"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-08-29","0.16"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-08-30","1.40"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-08-31","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-01","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-02","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-03","0.06"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-04","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-06","0.16"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-07","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-08","0.01"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-09","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-10","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-11","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-12","0.00"
"US1FLCR0013","NAPLES PARK 3.7 ENE, FL US","26.279769","-81.758328","2.7","2023-09-13","0.03"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-08-27","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-08-28","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-08-29","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-08-30","0.85"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-08-31","0.02"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-01","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-02","0.01"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-03","0.10"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-04","0.36"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-05","0.38"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-06","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-07","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-08","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-09","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-10","0.06"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-11","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-12","0.00"
"US1FLMN0070","KEY WEST 0.6 ESE, FL US","24.558752","-81.765974","0.3","2023-09-13","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-08-27","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-08-28","1.56"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-08-29","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-08-30","1.11"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-08-31","0.47"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-01","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-02","0.04"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-03","0.04"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-04","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-05","0.10"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-06","0.41"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-07","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-08","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-09","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-10","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-11","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-12","0.00"
"US1FLCR0012","NAPLES 5.7 SE, FL US","26.097565","-81.722053","7.0","2023-09-13","0.33"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-08-27","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-06","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-07","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-08","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-09","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-10","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-11","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-12","0.00"
"US1FLMN0072","KEY WEST 3.1 ENE, FL US","24.5817","-81.731","0.6","2023-09-13","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-08-27","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-08-28","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-08-29","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-08-30","0.72"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-08-31","0.74"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-01","0.14"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-02","0.04"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-03","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-04","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-05","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-06","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-07","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-08","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-09","0.89"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-10","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-11","0.00"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-12","0.02"
"USC00088051","SCOTTSMOOR 2.5 SSW, FL US","28.7299","-80.8795","12.8","2023-09-13","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-08-27","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-08-28","0.01"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-08-29","0.45"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-08-30","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-08-31","0.62"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-01","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-02","1.47"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-03","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-04","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-05","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-06","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-07","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-08","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-09","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-10","0.00"
"USW00063871","BONIFAY TRI CO AIRPORT, FL US","30.84315","-85.60431","31.2","2023-09-13","0.11"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-08-27","0.20"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-08-28","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-08-29","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-08-30","1.82"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-08-31","0.28"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-01","0.07"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-02","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-03","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-04","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-05","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-06","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-07","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-08","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-09","0.17"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-10","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-11","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-12","0.00"
"US1FLPN0119","SOUTH PASADENA 0.2 ENE, FL US","27.752814","-82.737202","0.3","2023-09-13","0.00"
"US1FLPN0123","ST. PETERSBURG 6.3 NNW, FL US","27.844375","-82.675758","15.5","2023-08-27","0.88"
"US1FLPN0123","ST. PETERSBURG 6.3 NNW, FL US","27.844375","-82.675758","15.5","2023-08-28","0.00"
"US1FLPN0123","ST. PETERSBURG 6.3 NNW, FL US","27.844375","-82.675758","15.5","2023-08-30",
"US1FLPN0123","ST. PETERSBURG 6.3 NNW, FL US","27.844375","-82.675758","15.5","2023-09-01","0.00"
"US1FLPN0123","ST. PETERSBURG 6.3 NNW, FL US","27.844375","-82.675758","15.5","2023-09-02","0.00"
