"county","Mean_NDVI","Min_NDVI","date","mean_mean_ndvi","mean_min_ndvi"
"Palm Beach",0.462134426229508,0.0744,2021-07-04,0.258219241116756,0.00644444444444444
"Pasco",0.330628235294118,0.0509,2021-07-04,0.317065719094867,0.0539944444444444
"Pinellas",0.306675,0.1659,2021-07-04,0.270476546378742,0.0697055555555556
"Polk",0.195312571428571,-0.0065,2021-07-04,0.277084407232851,0.0171611111111111
"Putnam",0.0821207792207792,-0.0154,2021-07-04,0.231678551595791,0.04565
"Santa Rosa",0.159538144329897,-0.0087,2021-07-04,0.203756414429289,-0.00222777777777778
"Sarasota",0.254417857142857,0.0672,2021-07-04,0.314640760012405,0.0463333333333333
"Seminole",0.09085625,-0.0057,2021-07-04,0.269912150333985,0.0805777777777778
"St. Johns",0.152803333333333,0.0302,2021-07-04,0.264441218874203,0.0411333333333333
"St. Lucie",0.5289375,0.1539,2021-07-04,0.342057240386319,0.0578388888888889
"Sumter",0.239557142857143,-0.0058,2021-07-04,0.316390476190476,0.0942555555555556
"Suwannee",0.00494347826086956,-0.0243,2021-07-04,0.273035426731079,0.0835833333333333
"Taylor",0.085692523364486,-0.0028,2021-07-04,0.246757650177461,0.0496333333333333
"Union",0.00713333333333333,-0.0082,2021-07-04,0.274997453703704,0.107777777777778
"Volusia",0.0587971962616822,-0.0168,2021-07-04,0.277803258414029,0.0291611111111111
"Wakulla",0.0354482142857143,-0.0171,2021-07-04,0.256146256525854,0.0551611111111111
"Walton",0.310174528301887,-0.0102,2021-07-04,0.240002946222191,0.0320944444444444
"Washington",0.202108333333333,0.0059,2021-07-04,0.266463742937853,0.0384666666666667
"Alachua",0.0670808988764045,0.0191,2021-07-05,0.255476393144932,0.0383555555555556
"Baker",0.134627777777778,0.0525,2021-07-05,0.297911522633745,0.0698
"Bay",0.0342223684210526,-9e-04,2021-07-05,0.237936050773814,0.0454888888888889
"Bradford",0.147175862068966,0.0218,2021-07-05,0.229202151979566,0.0752611111111111
"Brevard",0.40765052631579,0.0403,2021-07-05,0.332152753110675,0.0533944444444444
"Broward",0.223570731707317,0.0593,2021-07-05,0.205682767663544,0.0170055555555556
"Calhoun",0.0700555555555556,0.0295,2021-07-05,0.228043002174082,0.0416611111111111
"Charlotte",0.152106578947368,-0.0169,2021-07-05,0.306188770438185,0.0652111111111111
"Citrus",0.325550909090909,0.0516,2021-07-05,0.313380343665459,0.0731277777777778
"Clay",0.148453333333333,0.0247,2021-07-05,0.229310545479321,0.05235
"Collier",0.169756451612903,-0.0196,2021-07-05,0.242266796086358,0.00230555555555556
"Columbia",0.1255125,0.0406,2021-07-05,0.294007569444444,0.0604666666666667
"DeSoto",0.43033,0.0107,2021-07-05,0.372655734463277,0.0909833333333333
"Dixie",0.0425029411764706,0.0032,2021-07-05,0.235540771861777,0.0298944444444444
"Duval",0.108580555555556,0.0118,2021-07-05,0.246874826817403,0.02865
"Escambia",0.00849538461538461,-0.0122,2021-07-05,0.21012753867361,0.00893888888888889
"Flagler",0.1234625,0.0196,2021-07-05,0.265791442271353,0.0690833333333333
"Franklin",0.0810040816326531,-0.005,2021-07-05,0.234035230271596,0.0119222222222222
"Gadsden",0.00550392156862745,-0.0164,2021-07-05,0.275483551198257,0.06235
"Gilchrist",0.123488571428571,0.0264,2021-07-05,0.282653015873016,0.0863222222222222
"Glades",0.00387882352941176,-0.0233,2021-07-05,0.351525537532843,0.0628388888888889
"Gulf",0.0460134615384615,0.0026,2021-07-05,0.198370365666828,0.0257388888888889
"Hamilton",0.238391666666667,0.0508,2021-07-05,0.291249537037037,0.0697055555555556
"Hardee",0.536995,0.216,2021-07-05,0.325459686938546,0.0998888888888889
"Hendry",0.0885217821782178,-0.0233,2021-07-05,0.29372550880088,0.0265333333333333
"Hernando",0.494029545454545,0.0583,2021-07-05,0.305010451413358,0.0334888888888889
"Highlands",0.364734375,-0.011,2021-07-05,0.316557276040085,0.0401777777777778
"Hillsborough",0.462409677419355,-0.051,2021-07-05,0.300752592802003,0.0387722222222222
"Holmes",0.0943,0.0357,2021-07-05,0.259528458049887,0.10615
"Indian River",0.418853333333333,0.0675,2021-07-05,0.352021895128115,0.0668166666666667
"Jackson",0.216292857142857,0.0018,2021-07-05,0.313844173270683,0.0473666666666667
"Jefferson",0.166553333333333,0.0334,2021-07-05,0.267698055555555,0.0767611111111111
"Lafayette",0.0909372549019608,0.0302,2021-07-05,0.248750653594771,0.0703277777777778
"Lake",0.507359375,0.1002,2021-07-05,0.280871387673333,0.0386722222222222
"Lee",0.035875641025641,-0.0215,2021-07-05,0.254580142921656,0.0225166666666667
"Leon",0.0227470588235294,-0.0281,2021-07-05,0.237988787060718,0.0312055555555556
"Levy",0.0338765765765766,0.0122,2021-07-05,0.267897963208942,0.0137666666666667
"Liberty",0.104075294117647,7e-04,2021-07-05,0.185929784161727,0.00840555555555556
"Madison",0.256865277777778,0.0189,2021-07-05,0.303664043209876,0.0638222222222222
"Manatee",0.498815492957747,0.1412,2021-07-05,0.296950821677245,0.0308388888888889
"Marion",0.103110559006211,0.0113,2021-07-05,0.283560457024689,0.0560111111111111
"Martin",0.217563461538462,0.0258,2021-07-05,0.244266047662835,0.00843888888888889
"Miami-Dade",0.0644934911242604,-0.0092,2021-07-05,0.203783180420576,0.00638333333333333
"Monroe",0.0148935897435897,-0.0217,2021-07-05,0.237044763757745,-0.00494444444444444
"Nassau",0.0873622950819672,0.0154,2021-07-05,0.295128596140478,0.0364888888888889
"Okaloosa",0.0233263736263736,-0.0046,2021-07-05,0.224168457047472,0.00246666666666667
"Okeechobee",0.197321126760563,-0.0221,2021-07-05,0.357668240306034,0.0812777777777778
"Orange",0.31084367816092,0.1252,2021-07-05,0.250426759703479,0.0257222222222222
"Osceola",0.291326241134752,-0.0027,2021-07-05,0.306577358572662,0.0264277777777778
"Palm Beach",0.225009782608696,-0.003,2021-07-05,0.258219241116756,0.00644444444444444
"Pasco",0.565970238095238,0.2137,2021-07-05,0.317065719094867,0.0539944444444444
"Pinellas",0.425595833333333,0.2599,2021-07-05,0.270476546378742,0.0697055555555556
"Polk",0.444035632183908,0.007,2021-07-05,0.277084407232851,0.0171611111111111
"Putnam",0.0667448717948718,0.0247,2021-07-05,0.231678551595791,0.04565
"Santa Rosa",0.00369489795918367,-0.0103,2021-07-05,0.203756414429289,-0.00222777777777778
"Sarasota",0.403640350877193,0.1261,2021-07-05,0.314640760012405,0.0463333333333333
"Seminole",0.374318181818182,0.2113,2021-07-05,0.269912150333985,0.0805777777777778
"St. Johns",0.137606666666667,-0.017,2021-07-05,0.264441218874203,0.0411333333333333
"St. Lucie",0.211476363636364,-0.0074,2021-07-05,0.342057240386319,0.0578388888888889
"Sumter",0.572508928571429,0.3138,2021-07-05,0.316390476190476,0.0942555555555556
"Suwannee",0.18073768115942,0.0527,2021-07-05,0.273035426731079,0.0835833333333333
"Taylor",0.0557943925233645,0.0116,2021-07-05,0.246757650177461,0.0496333333333333
"Union",0.208270833333333,0.1011,2021-07-05,0.274997453703704,0.107777777777778
"Volusia",0.301236448598131,0.0146,2021-07-05,0.277803258414029,0.0291611111111111
"Wakulla",0.104633333333333,-0.0213,2021-07-05,0.256146256525854,0.0551611111111111
"Walton",0.0497622641509434,0.0092,2021-07-05,0.240002946222191,0.0320944444444444
"Washington",0.157815,0.0454,2021-07-05,0.266463742937853,0.0384666666666667
"Alachua",0.0974443181818182,0.023,2021-07-06,0.255476393144932,0.0383555555555556
"Baker",0.209333333333333,-0.0096,2021-07-06,0.297911522633745,0.0698
"Bay",0.0877263888888889,-0.0138,2021-07-06,0.237936050773814,0.0454888888888889
"Bradford",0.103193333333333,0.0407,2021-07-06,0.229202151979566,0.0752611111111111
"Brevard",0.016469387755102,-0.0115,2021-07-06,0.332152753110675,0.0533944444444444
"Broward",-0.0158508064516129,-0.0276,2021-07-06,0.205682767663544,0.0170055555555556
"Calhoun",0.0728018518518519,-0.0131,2021-07-06,0.228043002174082,0.0416611111111111
"Charlotte",-0.0140223684210526,-0.019,2021-07-06,0.306188770438185,0.0652111111111111
"Citrus",0.155978571428571,0.0404,2021-07-06,0.313380343665459,0.0731277777777778
"Clay",0.167788333333333,0.0218,2021-07-06,0.229310545479321,0.05235
"Collier",-0.0215193548387097,-0.0246,2021-07-06,0.242266796086358,0.00230555555555556
"Columbia",0.09852625,-0.0178,2021-07-06,0.294007569444444,0.0604666666666667
"DeSoto",-0.00290666666666666,-0.0127,2021-07-06,0.372655734463277,0.0909833333333333
"Dixie",0.251942647058824,0.0255,2021-07-06,0.235540771861777,0.0298944444444444
"Duval",0.0665159420289855,-0.0057,2021-07-06,0.246874826817403,0.02865
"Escambia",0.024753125,-7e-04,2021-07-06,0.21012753867361,0.00893888888888889
"Flagler",0.200895833333333,0.045,2021-07-06,0.265791442271353,0.0690833333333333
"Franklin",0.250575,0.0291,2021-07-06,0.234035230271596,0.0119222222222222
"Gadsden",0.12781568627451,-0.0108,2021-07-06,0.275483551198257,0.06235
"Gilchrist",0.329937142857143,0.0756,2021-07-06,0.282653015873016,0.0863222222222222
"Glades",-0.00613255813953488,-0.0183,2021-07-06,0.351525537532843,0.0628388888888889
"Gulf",0.117955769230769,-0.009,2021-07-06,0.198370365666828,0.0257388888888889
"Hamilton",0.0583645833333333,-0.0301,2021-07-06,0.291249537037037,0.0697055555555556
"Hardee",0.00126,-0.0078,2021-07-06,0.325459686938546,0.0998888888888889
"Hendry",-0.0167712871287129,-0.0242,2021-07-06,0.29372550880088,0.0265333333333333
"Hernando",0.0850976744186047,0.0232,2021-07-06,0.305010451413358,0.0334888888888889
"Highlands",0.00368736842105263,-0.0071,2021-07-06,0.316557276040085,0.0401777777777778
"Hillsborough",0.0234368421052632,-0.0148,2021-07-06,0.300752592802003,0.0387722222222222
"Holmes",-0.0165020408163265,-0.0296,2021-07-06,0.259528458049887,0.10615
"Indian River",-0.000248888888888889,-0.0103,2021-07-06,0.352021895128115,0.0668166666666667
"Jackson",0.161542857142857,-0.0163,2021-07-06,0.313844173270683,0.0473666666666667
"Jefferson",0.224843333333333,0.006,2021-07-06,0.267698055555555,0.0767611111111111
"Lafayette",0.177525490196078,0.0332,2021-07-06,0.248750653594771,0.0703277777777778
"Lake",0.010158064516129,-0.0305,2021-07-06,0.280871387673333,0.0386722222222222
"Lee",-0.0218848101265823,-0.0258,2021-07-06,0.254580142921656,0.0225166666666667
"Leon",0.0976191176470588,-0.0102,2021-07-06,0.237988787060718,0.0312055555555556
"Levy",0.188616964285714,0.0114,2021-07-06,0.267897963208942,0.0137666666666667
"Liberty",0.105507058823529,-0.0101,2021-07-06,0.185929784161727,0.00840555555555556
"Madison",0.289186111111111,0.0244,2021-07-06,0.303664043209876,0.0638222222222222
"Manatee",0.0101042857142857,-0.0068,2021-07-06,0.296950821677245,0.0308388888888889
"Marion",0.112909375,0.0084,2021-07-06,0.283560457024689,0.0560111111111111
"Martin",-0.00193333333333333,-0.0118,2021-07-06,0.244266047662835,0.00843888888888889
"Miami-Dade",-0.017392899408284,-0.0249,2021-07-06,0.203783180420576,0.00638333333333333
"Monroe",-0.0152608108108108,-0.0195,2021-07-06,0.237044763757745,-0.00494444444444444
"Nassau",0.138351724137931,-0.0043,2021-07-06,0.295128596140478,0.0364888888888889
"Okaloosa",0.0230076923076923,-0.0065,2021-07-06,0.224168457047472,0.00246666666666667
"Okeechobee",0.00618333333333333,-0.0076,2021-07-06,0.357668240306034,0.0812777777777778
"Orange",0.0431852272727273,-0.0157,2021-07-06,0.250426759703479,0.0257222222222222
"Osceola",-0.00320503597122302,-0.0246,2021-07-06,0.306577358572662,0.0264277777777778
"Palm Beach",-0.00569725274725274,-0.017,2021-07-06,0.258219241116756,0.00644444444444444
"Pasco",0.106990476190476,0.0177,2021-07-06,0.317065719094867,0.0539944444444444
"Pinellas",0.0809307692307692,-0.0159,2021-07-06,0.270476546378742,0.0697055555555556
"Polk",-0.00392742857142857,-0.0288,2021-07-06,0.277084407232851,0.0171611111111111
"Putnam",0.0924076923076923,0.0173,2021-07-06,0.231678551595791,0.04565
"Santa Rosa",0.0247204081632653,-0.0096,2021-07-06,0.203756414429289,-0.00222777777777778
"Sarasota",-0.00688333333333333,-0.0228,2021-07-06,0.314640760012405,0.0463333333333333
"Seminole",0.02710625,-0.0091,2021-07-06,0.269912150333985,0.0805777777777778
"St. Johns",0.0651883333333333,0.0029,2021-07-06,0.264441218874203,0.0411333333333333
"St. Lucie",-0.000996363636363636,-0.0108,2021-07-06,0.342057240386319,0.0578388888888889
"Sumter",0.0478875,0.0018,2021-07-06,0.316390476190476,0.0942555555555556
"Suwannee",0.221931884057971,0.0211,2021-07-06,0.273035426731079,0.0835833333333333
"Taylor",0.212081308411215,0.0338,2021-07-06,0.246757650177461,0.0496333333333333
"Union",0.118158333333333,0.0468,2021-07-06,0.274997453703704,0.107777777777778
"Volusia",0.0383572815533981,-0.0087,2021-07-06,0.277803258414029,0.0291611111111111
"Wakulla",0.170405555555556,0.0565,2021-07-06,0.256146256525854,0.0551611111111111
"Walton",0.0044247619047619,-0.0407,2021-07-06,0.240002946222191,0.0320944444444444
"Washington",-0.0119933333333333,-0.018,2021-07-06,0.266463742937853,0.0384666666666667
"Alachua",-0.00610449438202247,-0.0283,2021-07-07,0.255476393144932,0.0383555555555556
"Baker",-0.0174185185185185,-0.0218,2021-07-07,0.297911522633745,0.0698
"Bay",0.0930328767123288,0.0138,2021-07-07,0.237936050773814,0.0454888888888889
"Bradford",-0.0148172413793103,-0.0196,2021-07-07,0.229202151979566,0.0752611111111111
"Brevard",0.115995918367347,0.0278,2021-07-07,0.332152753110675,0.0533944444444444
"Broward",0.0389237704918033,-0.013,2021-07-07,0.205682767663544,0.0170055555555556
"Calhoun",0.049887037037037,-0.009,2021-07-07,0.228043002174082,0.0416611111111111
"Charlotte",0.054261038961039,-0.0134,2021-07-07,0.306188770438185,0.0652111111111111
"Citrus",-0.00145892857142857,-0.0146,2021-07-07,0.313380343665459,0.0731277777777778
"Clay",-0.0216868852459016,-0.0334,2021-07-07,0.229310545479321,0.05235
"Collier",0.108405405405405,-0.0136,2021-07-07,0.242266796086358,0.00230555555555556
"Columbia",-0.01319125,-0.0225,2021-07-07,0.294007569444444,0.0604666666666667
"DeSoto",0.0870516666666667,0.044,2021-07-07,0.372655734463277,0.0909833333333333
"Dixie",0.0403705882352941,0.0012,2021-07-07,0.235540771861777,0.0298944444444444
"Duval",-0.0255295774647887,-0.0339,2021-07-07,0.246874826817403,0.02865
"Escambia",-0.000503125,-0.0123,2021-07-07,0.21012753867361,0.00893888888888889
"Flagler",-0.00576458333333333,-0.0164,2021-07-07,0.265791442271353,0.0690833333333333
"Franklin",0.15128431372549,-0.0151,2021-07-07,0.234035230271596,0.0119222222222222
"Gadsden",0.076243137254902,0.02,2021-07-07,0.275483551198257,0.06235
"Gilchrist",0.0389,0.0014,2021-07-07,0.282653015873016,0.0863222222222222
"Glades",0.108736046511628,0.0157,2021-07-07,0.351525537532843,0.0628388888888889
"Gulf",0.153216981132075,0.0398,2021-07-07,0.198370365666828,0.0257388888888889
"Hamilton",-0.0226958333333333,-0.0321,2021-07-07,0.291249537037037,0.0697055555555556
"Hardee",0.114456896551724,0.0802,2021-07-07,0.325459686938546,0.0998888888888889
"Hendry",0.059068,0.0082,2021-07-07,0.29372550880088,0.0265333333333333
"Hernando",0.0154477272727273,-0.0118,2021-07-07,0.305010451413358,0.0334888888888889
"Highlands",0.102388659793814,0.0473,2021-07-07,0.316557276040085,0.0401777777777778
"Hillsborough",0.315521739130435,0.0546,2021-07-07,0.300752592802003,0.0387722222222222
"Holmes",0.0720632653061224,0.0044,2021-07-07,0.259528458049887,0.10615
"Indian River",0.10358,0.0106,2021-07-07,0.352021895128115,0.0668166666666667
"Jackson",0.2036,0.0213,2021-07-07,0.313844173270683,0.0473666666666667
"Jefferson",0.014995,-0.0083,2021-07-07,0.267698055555555,0.0767611111111111
"Lafayette",0.00554117647058823,-0.0055,2021-07-07,0.248750653594771,0.0703277777777778
"Lake",0.0833157894736842,-0.0071,2021-07-07,0.280871387673333,0.0386722222222222
"Lee",0.00831866666666666,-0.032,2021-07-07,0.254580142921656,0.0225166666666667
"Leon",0.0280676470588235,4e-04,2021-07-07,0.237988787060718,0.0312055555555556
"Levy",0.0100928571428571,-0.0098,2021-07-07,0.267897963208942,0.0137666666666667
"Liberty",0.0461267441860465,-0.0133,2021-07-07,0.185929784161727,0.00840555555555556
"Madison",-0.00933055555555555,-0.0237,2021-07-07,0.303664043209876,0.0638222222222222
"Manatee",0.197818309859155,0.0797,2021-07-07,0.296950821677245,0.0308388888888889
"Marion",-0.0107270440251572,-0.0307,2021-07-07,0.283560457024689,0.0560111111111111
"Martin",0.0806584905660377,-0.0058,2021-07-07,0.244266047662835,0.00843888888888889
"Miami-Dade",0.189157558139535,-0.0062,2021-07-07,0.203783180420576,0.00638333333333333
"Monroe",0.525394047619048,0.0464,2021-07-07,0.237044763757745,-0.00494444444444444
"Nassau",-0.0287716666666667,-0.0344,2021-07-07,0.295128596140478,0.0364888888888889
"Okaloosa",0.0251010752688172,-0.0128,2021-07-07,0.224168457047472,0.00246666666666667
"Okeechobee",0.176046478873239,0.0758,2021-07-07,0.357668240306034,0.0812777777777778
"Orange",0.113136781609195,0.0091,2021-07-07,0.250426759703479,0.0257222222222222
"Osceola",0.106612056737589,0.0514,2021-07-07,0.306577358572662,0.0264277777777778
"Palm Beach",0.0505364640883978,-0.0144,2021-07-07,0.258219241116756,0.00644444444444444
"Pasco",0.0801952380952381,-0.0115,2021-07-07,0.317065719094867,0.0539944444444444
"Pinellas",0.236780952380952,0.1104,2021-07-07,0.270476546378742,0.0697055555555556
"Polk",0.140311363636364,0.0515,2021-07-07,0.277084407232851,0.0171611111111111
"Putnam",-0.0202974025974026,-0.0321,2021-07-07,0.231678551595791,0.04565
"Santa Rosa",0.00857422680412371,-0.0082,2021-07-07,0.203756414429289,-0.00222777777777778
"Sarasota",0.0883345454545455,-0.0196,2021-07-07,0.314640760012405,0.0463333333333333
"Seminole",0.101645454545455,0.0449,2021-07-07,0.269912150333985,0.0805777777777778
"St. Johns",-0.0172233333333333,-0.0321,2021-07-07,0.264441218874203,0.0411333333333333
"St. Lucie",0.157883928571429,-0.0138,2021-07-07,0.342057240386319,0.0578388888888889
"Sumter",0.0268285714285714,-0.0243,2021-07-07,0.316390476190476,0.0942555555555556
"Suwannee",-0.0123521739130435,-0.0228,2021-07-07,0.273035426731079,0.0835833333333333
"Taylor",0.00651682242990654,-0.006,2021-07-07,0.246757650177461,0.0496333333333333
"Union",-0.00890833333333333,-0.0172,2021-07-07,0.274997453703704,0.107777777777778
"Volusia",0.0620447619047619,-0.014,2021-07-07,0.277803258414029,0.0291611111111111
"Wakulla",0.00875090909090909,-0.0154,2021-07-07,0.256146256525854,0.0551611111111111
"Walton",0.042011320754717,-0.0041,2021-07-07,0.240002946222191,0.0320944444444444
"Washington",0.098125,0.0015,2021-07-07,0.266463742937853,0.0384666666666667
"Alachua",0.251424719101124,0.0588,2021-07-08,0.255476393144932,0.0383555555555556
"Baker",0.480190740740741,0.1337,2021-07-08,0.297911522633745,0.0698
"Bay",0.313821621621622,0.0518,2021-07-08,0.237936050773814,0.0454888888888889
"Bradford",0.259320689655172,0.0647,2021-07-08,0.229202151979566,0.0752611111111111
"Brevard",0.085846875,-0.0275,2021-07-08,0.332152753110675,0.0533944444444444
"Broward",0.131393495934959,-0.023,2021-07-08,0.205682767663544,0.0170055555555556
"Calhoun",0.253611111111111,0.0646,2021-07-08,0.228043002174082,0.0416611111111111
"Charlotte",0.628251315789474,0.3654,2021-07-08,0.306188770438185,0.0652111111111111
"Citrus",-0.0076298245614035,-0.0185,2021-07-08,0.313380343665459,0.0731277777777778
"Clay",0.201601639344262,0.0193,2021-07-08,0.229310545479321,0.05235
"Collier",0.42914623655914,-0.0117,2021-07-08,0.242266796086358,0.00230555555555556
"Columbia",0.42184,0.0855,2021-07-08,0.294007569444444,0.0604666666666667
"DeSoto",0.60947,0.0295,2021-07-08,0.372655734463277,0.0909833333333333
"Dixie",0.475336764705882,0.0842,2021-07-08,0.235540771861777,0.0298944444444444
"Duval",0.207702857142857,0.0364,2021-07-08,0.246874826817403,0.02865
"Escambia",0.1965171875,0.0525,2021-07-08,0.21012753867361,0.00893888888888889
"Flagler",0.00907083333333333,-0.0126,2021-07-08,0.265791442271353,0.0690833333333333
"Franklin",0.0733692307692308,0.0182,2021-07-08,0.234035230271596,0.0119222222222222
"Gadsden",0.225039215686275,0.1032,2021-07-08,0.275483551198257,0.06235
"Gilchrist",0.328217142857143,0.0675,2021-07-08,0.282653015873016,0.0863222222222222
"Glades",0.473410588235294,0.0392,2021-07-08,0.351525537532843,0.0628388888888889
"Gulf",0.151988679245283,0.0382,2021-07-08,0.198370365666828,0.0257388888888889
"Hamilton",0.155591666666667,0.0357,2021-07-08,0.291249537037037,0.0697055555555556
"Hardee",0.255975,-0.0083,2021-07-08,0.325459686938546,0.0998888888888889
"Hendry",0.307239603960396,-0.012,2021-07-08,0.29372550880088,0.0265333333333333
"Hernando",0.0537116279069767,-0.0157,2021-07-08,0.305010451413358,0.0334888888888889
"Highlands",0.502339583333333,0.0486,2021-07-08,0.316557276040085,0.0401777777777778
"Hillsborough",0.123941935483871,-0.0173,2021-07-08,0.300752592802003,0.0387722222222222
"Holmes",0.368426530612245,0.0491,2021-07-08,0.259528458049887,0.10615
"Indian River",0.396844444444444,0.055,2021-07-08,0.352021895128115,0.0668166666666667
"Jackson",0.35339793814433,0.0129,2021-07-08,0.313844173270683,0.0473666666666667
"Jefferson",0.188208333333333,0.0122,2021-07-08,0.267698055555555,0.0767611111111111
"Lafayette",0.290013725490196,0.013,2021-07-08,0.248750653594771,0.0703277777777778
"Lake",0.0246231578947368,-0.0134,2021-07-08,0.280871387673333,0.0386722222222222
"Lee",0.45208051948052,0.0055,2021-07-08,0.254580142921656,0.0225166666666667
"Leon",0.339373529411765,0.0187,2021-07-08,0.237988787060718,0.0312055555555556
"Levy",0.204011504424779,-0.0221,2021-07-08,0.267897963208942,0.0137666666666667
"Liberty",0.215072941176471,0.0235,2021-07-08,0.185929784161727,0.00840555555555556
"Madison",0.0745152777777778,0.0132,2021-07-08,0.303664043209876,0.0638222222222222
"Manatee",0.40986338028169,0.0392,2021-07-08,0.296950821677245,0.0308388888888889
"Marion",0.0931024844720497,-0.0165,2021-07-08,0.283560457024689,0.0560111111111111
"Martin",0.45155,-0.0136,2021-07-08,0.244266047662835,0.00843888888888889
"Miami-Dade",0.17669,-0.0261,2021-07-08,0.203783180420576,0.00638333333333333
"Monroe",0.393786486486487,0.0345,2021-07-08,0.237044763757745,-0.00494444444444444
"Nassau",0.357547540983607,0.0705,2021-07-08,0.295128596140478,0.0364888888888889
"Okaloosa",0.238130107526882,0.0368,2021-07-08,0.224168457047472,0.00246666666666667
"Okeechobee",0.509895774647887,0.0352,2021-07-08,0.357668240306034,0.0812777777777778
"Orange",-0.0143943181818182,-0.0214,2021-07-08,0.250426759703479,0.0257222222222222
"Osceola",0.0712307142857143,-0.03,2021-07-08,0.306577358572662,0.0264277777777778
"Palm Beach",0.258035359116022,-0.027,2021-07-08,0.258219241116756,0.00644444444444444
"Pasco",0.123993975903614,0.0129,2021-07-08,0.317065719094867,0.0539944444444444
"Pinellas",0.227736,0.023,2021-07-08,0.270476546378742,0.0697055555555556
